C_tr,C_inf,C_inf_allocated,Accuracy,Policy,Params,Tokens
1.4563484775012384e+25,108484145406411.6,108484145406412.03,0.0,cot,139348411.18583488,155.7020198267453
1.4563484775012384e+25,130319627981237.53,130319627981237.75,0.0,cot,139348411.18583488,187.04142641058667
1.4563484775012384e+25,156550114982648.78,156550114982648.88,0.0,cot,139348411.18583488,224.6887691799711
1.4563484775012384e+25,188060224547363.53,188060224547363.8,0.0,cot,139348411.18583488,269.9136975398544
1.4563484775012384e+25,225912629069131.72,225912629069131.47,0.0,cot,139348411.18583488,324.24141351400823
1.4563484775012384e+25,271383893621127.56,271383893621126.75,0.0,cot,139348411.18583488,389.50410889035584
1.4563484775012384e+25,326007527867888.3,326007527867889.44,0.0,cot,139348411.18583488,467.9027555371622
1.4563484775012384e+25,391625703384258.25,391625703384257.44,0.0,cot,139348411.18583488,562.0813327566206
1.4563484775012384e+25,470451380537956.3,470451380537956.8,0.0,cot,139348411.18583488,675.2159949790355
1.4563484775012384e+25,565142940153010.4,565142940153009.0,0.0,cot,139348411.18583488,811.1221869610504
1.4563484775012384e+25,678893836892500.1,678893836892498.1,1.2167021816772672e-09,cot,139348411.18583488,974.3833189273008
1.4563484775012384e+25,815540297903810.9,815540297903809.5,3.5021456341680798e-06,cot,139348411.18583488,1170.5053412000618
1.4563484775012384e+25,979690698842433.9,979690698842436.1,0.00030819749741903003,cot,139348411.18583488,1406.1024313164494
1.4563484775012384e+25,1176880980455953.5,1176880980455955.0,0.0028978597528240874,cot,139348411.18583488,1689.1200558956732
1.4563484775012384e+25,1412461078190227.8,1413761347122611.8,0.006015698638387548,cot,139348411.18583488,2027.236717190225
1.4563484775012384e+25,1695172487793567.5,1698320543716820.5,0.00843042644618949,cot,139348411.18583488,2432.998659070303
1.4563484775012384e+25,2033265346536576.8,2040155274495871.2,0.012722270145595068,cot,139348411.18583488,2918.2469024709817
1.4563484775012384e+25,2438227927984006.0,2450793850108048.5,0.020384644370300978,cot,139348411.18583488,3499.470007924795
1.4563484775012384e+25,2918815700674536.0,2944084977655257.0,0.028782860356396926,cot,139348411.18583488,4189.234273768657
1.4563484775012384e+25,3492455345384472.0,3536664805680504.0,0.03730624257792741,cot,139348411.18583488,5012.5513677037015
1.4563484775012384e+25,4172744846242240.0,4248517975082634.5,0.04963569314042377,cot,139348411.18583488,5988.937815268625
1.4563484775012384e+25,4987753759460814.0,5103651597292699.0,0.06726091890560693,cot,139348411.18583488,7158.680485863812
1.4563484775012384e+25,5935906636799857.0,6130904889496625.0,0.08609943396750594,cot,139348411.18583488,8519.518215222042
1.4563484775012384e+25,7063325823032709.0,7364921771696304.0,0.10806990380880653,cot,139348411.18583488,10137.648162508383
1.4563484775012384e+25,8409659010803379.0,8847319226258546.0,0.1368547802599152,cot,139348411.18583488,12069.974733458952
1.4563484775012384e+25,9947149080152554.0,1.062809082265327e+16,0.16011016230301925,cot,139348411.18583488,14276.659483238811
1.4563484775012384e+25,1.182301349164503e+16,1.276729274098251e+16,0.17860952181144882,cot,139348411.18583488,16968.996475859163
1.4563484775012384e+25,1.4135427969524346e+16,1.5337069155121438e+16,0.20044543080299942,cot,139348411.18583488,20287.892555406826
1.4563484775012384e+25,1.6716593045017574e+16,1.8424085281127304e+16,0.2298574142997532,cot,139348411.18583488,23992.51330210625
1.4563484775012384e+25,1.998460969151757e+16,2.2132450145006944e+16,0.2521746715213635,cot,139348411.18583488,28682.938716633253
1.4563484775012384e+25,2.390344603885563e+16,2.658722763962619e+16,0.27086571758122363,cot,139348411.18583488,34307.454007463384
1.4563484775012384e+25,2.8367512902322532e+16,3.193865428047875e+16,0.2920449923541489,cot,139348411.18583488,40714.51215111688
1.4563484775012384e+25,3.396078368581052e+16,3.8367205903318376e+16,0.32256433439440857,cot,139348411.18583488,48742.2617836962
1.4563484775012384e+25,4.040102700402119e+16,4.6089684177061784e+16,0.34318518883621507,cot,139348411.18583488,57985.62991886922
1.4563484775012384e+25,4.804146082650035e+16,5.536652819843705e+16,0.3624689850987951,cot,139348411.18583488,68951.57313624812
1.4563484775012384e+25,5.726294034103998e+16,6.651059775050343e+16,0.38288372901066536,cot,139348411.18583488,82186.7143711803
1.4563484775012384e+25,6.8604052729839336e+16,7.989772443875483e+16,0.41464856206669554,cot,139348411.18583488,98464.06162227289
1.4563484775012384e+25,8.243357653196654e+16,9.597938653983808e+16,0.43339452294486097,cot,139348411.18583488,118312.90479807943
1.4563484775012384e+25,9.713608769312194e+16,1.152979350197266e+17,0.453616715553316,cot,139348411.18583488,139414.70428906629
1.4563484775012384e+25,1.158950202090057e+17,1.3850488421589698e+17,0.47349395373629005,cot,139348411.18583488,166338.48814314537
1.4563484775012384e+25,1.4040391270023602e+17,1.6638288403323978e+17,0.5061863787674037,cot,139348411.18583488,201514.91000926233
1.4563484775012384e+25,1.670844968504683e+17,1.998721146617942e+17,0.5219908213763954,cot,139348411.18583488,239808.25533438564
1.4563484775012384e+25,1.970423649946905e+17,2.401019939731089e+17,0.5441680836403822,cot,139348411.18583488,282805.3270473461
1.4563484775012384e+25,2.3611803230171872e+17,2.8842926692105965e+17,0.5640184026732036,cot,139348411.18583488,338888.7326269289
1.4563484775012384e+25,2.8617093655975843e+17,3.464837615048567e+17,0.5972841732688816,cot,139348411.18583488,410727.2327319487
1.4563484775012384e+25,3.3707690895129376e+17,4.1622335440533235e+17,0.6104323421316811,cot,139348411.18583488,483790.10005613684
1.4563484775012384e+25,3.9928389789662784e+17,4.9999999999999994e+17,0.6321662327050145,cot,139348411.18583488,573072.7670287439
1.5998587196060573e+25,9999999999999.959,10000000000000.0,0.0,cot,146052899.9874615,13.693668528127068
1.5998587196060573e+25,12012780991454.928,12012780991454.914,0.0,cot,146052899.9874615,16.44990409979701
1.5998587196060573e+25,14430690714865.975,14430690714865.992,0.0,cot,146052899.9874615,19.76090952812965
1.5998587196060573e+25,17335272711310.66,17335272711310.713,0.0,cot,146052899.9874615,23.738347835337574
1.5998587196060573e+25,20824483450811.97,20824483450812.043,0.0,cot,146052899.9874615,28.516357364488798
1.5998587196060573e+25,25015995895478.285,25015995895478.234,0.0,cot,146052899.9874615,34.25607556936683
1.5998587196060573e+25,30051167997551.418,30051167997551.387,0.0,cot,146052899.9874615,41.15107334415309
1.5998587196060573e+25,36099809969200.266,36099809969200.36,0.0,cot,146052899.9874615,49.43388316466075
1.5998587196060573e+25,43365911099314.5,43365911099314.47,0.0,cot,146052899.9874615,59.38384120142417
1.5998587196060573e+25,52094519253096.44,52094519253096.64,0.0,cot,146052899.9874615,71.33650787840392
1.5998587196060573e+25,62580005064258.164,62580005064258.14,0.0,cot,146052899.9874615,85.69498458384682
1.5998587196060573e+25,75175989528107.16,75175989528107.25,0.0,cot,146052899.9874615,102.94350818718551
1.5998587196060573e+25,90307269801705.67,90307269801705.67,0.0,cot,146052899.9874615,123.6637818344702
1.5998587196060573e+25,108484145406411.6,108484145406412.03,0.0,cot,146052899.9874615,148.55459277525452
1.5998587196060573e+25,130319627981237.53,130319627981237.75,0.0,cot,146052899.9874615,178.45537882839074
1.5998587196060573e+25,156550114982648.78,156550114982648.88,0.0,cot,146052899.9874615,214.37453826125804
1.5998587196060573e+25,188060224547363.53,188060224547363.8,0.0,cot,146052899.9874615,257.5234378276752
1.5998587196060573e+25,225912629069131.72,225912629069131.47,0.0,cot,146052899.9874615,309.3572658790426
1.5998587196060573e+25,271383893621127.56,271383893621126.75,0.0,cot,146052899.9874615,371.6241083120234
1.5998587196060573e+25,326007527867888.3,326007527867889.44,0.0,cot,146052899.9874615,446.4239024297028
1.5998587196060573e+25,391625703384258.25,391625703384257.44,0.0,cot,146052899.9874615,536.2792569238666
1.5998587196060573e+25,470451380537956.3,470451380537956.8,0.0,cot,146052899.9874615,644.220526368657
1.5998587196060573e+25,565142940153010.4,565142940153009.0,0.0,cot,146052899.9874615,773.888009346651
1.5998587196060573e+25,678893836892500.1,678893836892498.1,5.647808125440556e-11,cot,146052899.9874615,929.6547168194298
1.5998587196060573e+25,815540297903810.9,815540297903809.5,6.927938427950277e-07,cot,146052899.9874615,1116.7738510824836
1.5998587196060573e+25,979690698842433.9,979690698842436.1,0.0001247717526334483,cot,146052899.9874615,1341.5559690037505
1.5998587196060573e+25,1176880980455953.5,1176880980455955.0,0.0019440592907053092,cot,146052899.9874615,1611.5818043421082
1.5998587196060573e+25,1412840209665976.8,1413761347122611.8,0.005476628817773424,cot,146052899.9874615,1934.696551437551
1.5998587196060573e+25,1695551619269316.5,1698320543716820.5,0.007483441365368308,cot,146052899.9874615,2321.8321846603226
1.5998587196060573e+25,2034208633163137.0,2040155274495871.2,0.011800232112206495,cot,146052899.9874615,2785.5778739590546
1.5998587196060573e+25,2439514240260874.5,2450793850108048.5,0.01755688973262926,cot,146052899.9874615,3340.589937577829
1.5998587196060573e+25,2921279115405138.0,2944084977655257.0,0.026957638001334876,cot,146052899.9874615,4000.3027884498388
1.5998587196060573e+25,3495852965932416.5,3536664805680504.0,0.034277577079855875,cot,146052899.9874615,4787.1051738548595
1.5998587196060573e+25,4178893216742630.0,4248517975082634.5,0.04704627762015892,cot,146052899.9874615,5722.437852451248
1.5998587196060573e+25,4998029784912420.0,5103651597292699.0,0.060874459760074405,cot,146052899.9874615,6844.136316829718
1.5998587196060573e+25,5950494864117660.0,6130904889496625.0,0.0809628628685728,cot,146052899.9874615,8148.410424755009
1.5998587196060573e+25,7084651911941513.0,7364921771696304.0,0.10070715599301358,cot,146052899.9874615,9701.487491928916
1.5998587196060573e+25,8445574218348791.0,8847319226258546.0,0.12997269635912806,cot,146052899.9874615,11565.089387576469
1.5998587196060573e+25,9994847540324938.0,1.062809082265327e+16,0.15278161883232452,cot,146052899.9874615,13686.612920637639
1.5998587196060573e+25,1.1885155632075098e+16,1.276729274098251e+16,0.17251043930917578,cot,146052899.9874615,16275.13816308396
1.5998587196060573e+25,1.4184760862891286e+16,1.5337069155121438e+16,0.19214987892702978,cot,146052899.9874615,19424.141340718375
1.5998587196060573e+25,1.6789618452553852e+16,1.8424085281127304e+16,0.22241620141422064,cot,146052899.9874615,22991.14698029991
1.5998587196060573e+25,2.003128298865874e+16,2.2132450145006944e+16,0.244469579160059,cot,146052899.9874615,27430.174943980444
1.5998587196060573e+25,2.397816360584851e+16,2.658722763962619e+16,0.26389951740928413,cot,146052899.9874615,32834.9024331691
1.5998587196060573e+25,2.8381987032601924e+16,3.193865428047875e+16,0.28344942761110103,cot,146052899.9874615,38865.352259405314
1.5998587196060573e+25,3.391396130445674e+16,3.8367205903318376e+16,0.3144776305810426,cot,146052899.9874615,46440.65445789604
1.5998587196060573e+25,4.036780149482741e+16,4.6089684177061784e+16,0.33569939623580614,cot,146052899.9874615,55278.32928794012
1.5998587196060573e+25,4.848901038197346e+16,5.536652819843705e+16,0.35516888002761937,cot,146052899.9874615,66399.24354276594
1.5998587196060573e+25,5.726007690269127e+16,6.651059775050343e+16,0.37483889143859855,cot,146052899.9874615,78410.05130005223
1.5998587196060573e+25,6.894284210448617e+16,7.989772443875483e+16,0.4057476820359417,cot,146052899.9874615,94408.042716584
1.5998587196060573e+25,8.234669828512149e+16,9.597938653983808e+16,0.4264583516552651,cot,146052899.9874615,112762.8390702148
1.5998587196060573e+25,9.806463310177653e+16,1.152979350197266e+17,0.44652933986734905,cot,146052899.9874615,134286.45800281307
1.5998587196060573e+25,1.1627611760667858e+17,1.3850488421589698e+17,0.4662994721834053,cot,146052899.9874615,159224.66122433826
1.5998587196060573e+25,1.4014973004132693e+17,1.6638288403323978e+17,0.4959360914490792,cot,146052899.9874615,191916.3947492431
1.5998587196060573e+25,1.6743235945723677e+17,1.998721146617942e+17,0.5162650360399416,cot,146052899.9874615,229276.32312896312
1.5998587196060573e+25,1.975151414790127e+17,2.401019939731089e+17,0.5375036210174662,cot,146052899.9874615,270470.68766997324
1.5998587196060573e+25,2.3602284176457e+17,2.8842926692105965e+17,0.5573639149789369,cot,146052899.9874615,323201.856019062
1.5998587196060573e+25,2.8773870547291885e+17,3.464837615048567e+17,0.5850357899529101,cot,146052899.9874615,394019.8455458549
1.5998587196060573e+25,3.3898112435675264e+17,4.1622335440533235e+17,0.6043903733000812,cot,146052899.9874615,464189.51542332105
1.5998587196060573e+25,4.002221561987067e+17,4.9999999999999994e+17,0.6269150192568284,cot,146052899.9874615,548050.9544597408
1.7575106248547966e+25,9999999999999.959,10000000000000.0,0.0,cot,153079962.7582394,13.065067197322294
1.7575106248547966e+25,12012780991454.928,12012780991454.914,0.0,cot,153079962.7582394,15.694779088007522
1.7575106248547966e+25,14430690714865.975,14430690714865.992,0.0,cot,153079962.7582394,18.853794389349964
1.7575106248547966e+25,17335272711310.66,17335272711310.713,0.0,cot,153079962.7582394,22.648650285718215
1.7575106248547966e+25,20824483450811.97,20824483450812.043,0.0,cot,153079962.7582394,27.207327563438554
1.7575106248547966e+25,25015995895478.285,25015995895478.234,0.0,cot,153079962.7582394,32.68356673823639
1.7575106248547966e+25,30051167997551.418,30051167997551.387,0.0,cot,153079962.7582394,39.26205292460321
1.7575106248547966e+25,36099809969200.266,36099809969200.36,0.0,cot,153079962.7582394,47.16464430581687
1.7575106248547966e+25,43365911099314.5,43365911099314.47,0.0,cot,153079962.7582394,56.6578542585651
1.7575106248547966e+25,52094519253096.44,52094519253096.64,0.0,cot,153079962.7582394,68.06183946539079
1.7575106248547966e+25,62580005064258.164,62580005064258.14,0.0,cot,153079962.7582394,81.76119713733058
1.7575106248547966e+25,75175989528107.16,75175989528107.25,0.0,cot,153079962.7582394,98.21793548099211
1.7575106248547966e+25,90307269801705.67,90307269801705.67,0.0,cot,153079962.7582394,117.9870548366004
1.7575106248547966e+25,108484145406411.6,108484145406412.03,0.0,cot,153079962.7582394,141.7352649578856
1.7575106248547966e+25,130319627981237.53,130319627981237.75,0.0,cot,153079962.7582394,170.26346967049182
1.7575106248547966e+25,156550114982648.78,156550114982648.88,0.0,cot,153079962.7582394,204.53377719968464
1.7575106248547966e+25,188060224547363.53,188060224547363.8,0.0,cot,153079962.7582394,245.70194708548345
1.7575106248547966e+25,225912629069131.72,225912629069131.47,0.0,cot,153079962.7582394,295.15636795119644
1.7575106248547966e+25,271383893621127.56,271383893621126.75,0.0,cot,153079962.7582394,354.56488064310116
1.7575106248547966e+25,326007527867888.3,326007527867889.44,6.48129708660841e-08,cot,153079962.7582394,425.93102584268985
1.7575106248547966e+25,391625703384258.25,391625703384257.44,1.586158560037463e-05,cot,153079962.7582394,511.6616130913965
1.7575106248547966e+25,470451380537956.3,470451380537956.8,0.00031509872345440894,cot,153079962.7582394,614.6478899801466
1.7575106248547966e+25,565142940153010.4,565142940153009.0,0.0018182888745334501,cot,153079962.7582394,738.3630489191403
1.7575106248547966e+25,678669029091199.5,678893836892498.1,0.004460315780694265,cot,153079962.7582394,886.6856469818038
1.7575106248547966e+25,814428175420618.6,815540297903809.5,0.006787912750050985,cot,153079962.7582394,1064.0558839263015
1.7575106248547966e+25,977512664664834.9,979690698842436.1,0.010040522371812105,cot,153079962.7582394,1277.1268650079694
1.7575106248547966e+25,1172200418943254.5,1176880980455955.0,0.015276071392797031,cot,153079962.7582394,1531.4877242223029
1.7575106248547966e+25,1404708386969082.2,1413761347122611.8,0.02357439257889129,cot,153079962.7582394,1835.2609468393343
1.7575106248547966e+25,1681492898917445.8,1698320543716820.5,0.031108932642288277,cot,153079962.7582394,2196.881771617678
1.7575106248547966e+25,2011495674737793.0,2040155274495871.2,0.04157129964091153,cot,153079962.7582394,2628.0326157572526
1.7575106248547966e+25,2402423697744180.5,2450793850108048.5,0.0541434719469133,cot,153079962.7582394,3138.7827047467354
1.7575106248547966e+25,2864775632575841.5,2944084977655257.0,0.07369400959241054,cot,153079962.7582394,3742.8486144855005
1.7575106248547966e+25,3412631544064610.5,3536664805680504.0,0.09249099100744004,cot,153079962.7582394,4458.626044290606
1.7575106248547966e+25,4057309518372108.0,4248517975082634.5,0.11814737713818464,cot,153079962.7582394,5300.902149786717
1.7575106248547966e+25,4799092646244376.0,5103651597292699.0,0.14313028253548118,cot,153079962.7582394,6270.04679093583
